nesting,A_id,A_name,relationship,B_id,B_name,remark
8,A.Saguinus_midas,unique by topology,B.Saguinus_midas,
9,A.Saguinus_midas_midas,unique accepted/accepted,B.Saguinus_midas_midas,
8,A.Saguinus_bicolor,unique by topology,B.Saguinus_bicolor,
9,A.Saguinus_bicolor_bicolor,unique accepted/accepted,B.Saguinus_bicolor_bicolor,
8,A.Saguinus_geoffroyi,unique accepted/accepted,B.Saguinus_geoffroyi,
8,A.Saguinus_labiatus,unique by topology,B.Saguinus_labiatus,
9,A.Saguinus_labiatus_labiatus,unique accepted/accepted,B.Saguinus_labiatus_labiatus,
8,A.Saguinus_sp.,unique accepted/accepted,B.Saguinus_sp.,
8,A.Saguinus_tripartitus,2 matches follow:,,
8,,synonym/synonym,B.golden-mantled_tamarin,synonym of B.Leontocebus_tripartitus Leontocebus tripartitus
8,,mrca of B-synonyms,B.Leontocebus_tripartitus,
8,A.Saguinus_sp._T1030,unique accepted/accepted,B.Saguinus_sp._T1030,
8,A.Saguinus_leucopus,unique accepted/accepted,B.Saguinus_leucopus,
8,A.Saguinus_niger,unique accepted/accepted,B.Saguinus_niger,
8,A.Saguinus_martinsi,unique accepted/accepted,B.Saguinus_martinsi,
8,A.Saguinus_melanoleucus,unique by topology,B.Saguinus_melanoleucus,
9,A.Saguinus_melanoleucus_melanoleucus,unique accepted/accepted,B.Saguinus_melanoleucus_melanoleucus,
8,A.Saguinus_graellsi,unique accepted/accepted,B.Saguinus_graellsi,
8,A.Saguinus_inustus,unique accepted/accepted,B.Saguinus_inustus,
8,,placed with sibling(s),B.Saguinus_sp._EG-2017,
8,,placed with sibling(s),B.Leontocebus_cruzlimai,
7,A.Callimico,unique by topology,B.unclassified_Callimico,
8,A.Callimico_goeldii,unique accepted/accepted,B.Callimico_goeldii,
8,A.Callimico_sp._MAS-2011,unique accepted/accepted,B.Callimico_sp._MAS-2011,
8,,placed with sibling(s),B.Callimico_sp.,
7,A.Leontopithecus,unique by topology,B.Leontopithecus,
8,A.Leontopithecus_rosalia,unique accepted/accepted,B.Leontopithecus_rosalia,
8,A.Leontopithecus_chrysomelas,unique accepted/accepted,B.Leontopithecus_chrysomelas,
8,A.Leontopithecus_chrysopygus,unique accepted/accepted,B.Leontopithecus_chrysopygus,
7,,placed with sibling(s),B.Saguinus_geoffroyi_x_Saguinus_leucopus,
7,,placed with sibling(s),B.Saguinus_oedipus_x_Saguinus_leucopus,
6,A.Cebinae,unique by topology,B.Cebus,
7,A.Cebus,2 matches follow:,,
7,,by topology,B.unclassified_Cebus,
7,,synonym/synonym,B.capuchin_monkeys,synonym of B.Cebus Cebus
8,A.Cebus_albifrons,unique accepted/accepted,B.Cebus_albifrons,
8,A.Cebus_capucinus,unique accepted/accepted,B.Cebus_capucinus,
9,,placed with sibling(s),B.Cebus_capucinus_imitator,
8,A.Cebus_sp.,unique accepted/accepted,B.Cebus_sp.,
8,A.Cebus_kaapori,unique accepted/accepted,B.Cebus_kaapori,
8,A.Cebus_olivaceus,unique by topology,B.Cebus_olivaceus,
9,A.Cebus_olivaceus_nigrivittatus,unique accepted/accepted,B.Cebus_olivaceus_nigrivittatus,
9,,placed with sibling(s),B.Cebus_olivaceus_castaneus,
8,A.Cebus_sp._MAS-2011,unique accepted/accepted,B.Cebus_sp._MAS-2011,
8,,placed with sibling(s),B.Cebus_sp._1_EG-2017,
8,,placed with sibling(s),B.Cebus_sp._2_EG-2017,
7,A.Sapajus,unique by topology,B.Sapajus,
8,A.Sapajus_apella,unique by topology,B.Sapajus_apella,
9,A.Sapajus_apella_apella,unique accepted/accepted,B.Sapajus_apella_apella,
9,A.Sapajus_apella_macrocephalus,unique accepted/accepted,B.Sapajus_apella_macrocephalus,
8,A.Sapajus_xanthosternos,unique accepted/accepted,B.Sapajus_xanthosternos,
8,A.Sapajus_cay,unique accepted/accepted,B.Sapajus_cay,
8,A.Sapajus_nigritus,unique by topology,B.Sapajus_nigritus,
9,A.Sapajus_nigritus_robustus,unique accepted/accepted,B.Sapajus_nigritus_robustus,
8,A.Sapajus_flavius,unique accepted/accepted,B.Sapajus_flavius,
8,A.Sapajus_libidinosus,unique accepted/accepted,B.Sapajus_libidinosus,
8,,placed with sibling(s),B.unclassified_Sapajus,
9,,,B.Sapajus_sp.,
9,,,B.Sapajus_sp._9_FD-2018,
9,,,B.Sapajus_sp._10_FD-2018,
9,,,B.Sapajus_sp._22_FD-2018,
9,,,B.Sapajus_sp._M5_FD-2018,
9,,,B.Sapajus_sp._M12_FD-2018,
9,,,B.Sapajus_sp._M39_FD-2018,
7,,placed with sibling(s),B.Cebus_unicolor,
7,,placed with sibling(s),B.Cebus_versicolor,
6,A.unclassified_Cebidae,unique by topology,B.unclassified_Cebidae,
7,A.Aotinae_gen._sp.,unique accepted/accepted,B.Aotinae_gen._sp.,
6,A.Saimiriinae,unique by topology,B.Saimiri,
7,A.Saimiri,2 matches follow:,,
7,,by topology,B.unclassified_Saimiri,
7,,synonym/synonym,B.squirrel_monkeys,synonym of B.Saimiri Saimiri
8,A.Saimiri_sciureus,unique by topology,B.Saimiri_sciureus,
9,A.Saimiri_sciureus_sciureus,unique accepted/accepted,B.Saimiri_sciureus_sciureus,
9,A.Saimiri_sciureus_collinsi,unique accepted/accepted,B.Saimiri_sciureus_collinsi,
9,A.Saimiri_sciureus_albigena,unique accepted/accepted,B.Saimiri_sciureus_albigena,
9,A.Saimiri_sciureus_cassiquiarensis,unique accepted/accepted,B.Saimiri_sciureus_cassiquiarensis,
9,A.Saimiri_sciureus_macrodon,unique accepted/accepted,B.Saimiri_sciureus_macrodon,
8,A.Saimiri_boliviensis,unique by topology,B.Saimiri_boliviensis,
9,A.Saimiri_boliviensis_boliviensis,unique accepted/accepted,B.Saimiri_boliviensis_boliviensis,
9,A.Saimiri_boliviensis_peruviensis,unique accepted/accepted,B.Saimiri_boliviensis_peruviensis,
8,A.Saimiri_ustus,unique accepted/accepted,B.Saimiri_ustus,
8,A.Saimiri_oerstedii,unique by topology,B.Saimiri_oerstedii,
9,A.Saimiri_oerstedii_oerstedii,unique accepted/accepted,B.Saimiri_oerstedii_oerstedii,
9,A.Saimiri_oerstedii_citrinellus,unique accepted/accepted,B.Saimiri_oerstedii_citrinellus,
8,A.Saimiri_sp._MAS-2011,unique accepted/accepted,B.Saimiri_sp._MAS-2011,
8,A.Saimiri_vanzolinii,unique accepted/accepted,B.Saimiri_vanzolinii,
8,A.Saimiri_sp.,unique accepted/accepted,B.Saimiri_sp.,
8,,placed with sibling(s),B.Saimiri_sp._1_EG-2017,
8,,placed with sibling(s),B.Saimiri_sp._2_EG-2017,
8,,placed with sibling(s),B.Saimiri_sp._3_EG-2017,
5,A.Aotidae,unique by topology,B.Aotus,
6,A.Aotus,2 matches follow:,,
6,,by topology,B.unclassified_Aotus_(in:_Chordata),
6,,synonym/synonym,B.night_monkeys,synonym of B.Aotus Aotus
7,A.Aotus_trivirgatus,unique accepted/accepted,B.Aotus_trivirgatus,
7,A.Aotus_azarai,unique by topology,B.Aotus_azarai,
8,A.Aotus_azarai_azarai,unique accepted/accepted,B.Aotus_azarai_azarai,
8,A.Aotus_azarai_boliviensis,unique accepted/accepted,B.Aotus_azarai_boliviensis,
8,A.Aotus_azarai_infulatus,unique accepted/accepted,B.Aotus_azarai_infulatus,
7,A.Aotus_nancymaae,unique accepted/accepted,B.Aotus_nancymaae,
7,A.Aotus_lemurinus,unique accepted/accepted,B.Aotus_lemurinus,
7,A.Aotus_nigriceps,unique accepted/accepted,B.Aotus_nigriceps,
7,A.Aotus_vociferans,unique accepted/accepted,B.Aotus_vociferans,
7,A.Aotus_sp._NIM-2003,unique accepted/accepted,B.Aotus_sp._NIM-2003,
7,A.Aotus_sp.,unique accepted/accepted,B.Aotus_sp.,
7,A.Aotus_sp._PDE-2004,unique accepted/accepted,B.Aotus_sp._PDE-2004,
7,A.Aotus_griseimembra,unique accepted/accepted,B.Aotus_griseimembra,
7,A.Aotus_brumbacki,unique accepted/accepted,B.Aotus_brumbacki,
7,A.Aotus_sp._Aot1,unique accepted/accepted,B.Aotus_sp._Aot1,
7,A.Aotus_sp._SHM-2010,unique accepted/accepted,B.Aotus_sp._SHM-2010,
7,A.Aotus_sp._AVB-2011,unique accepted/accepted,B.Aotus_sp._AVB-2011,
7,A.Aotus_sp._MAS-2011,unique accepted/accepted,B.Aotus_sp._MAS-2011,
7,A.Aotus_sp._LC-2012,unique accepted/accepted,B.Aotus_sp._LC-2012,
7,A.Aotus_zonalis,unique accepted/accepted,B.Aotus_zonalis,
5,A.Pitheciidae,2 matches follow:,,
5,,by topology,B.Pitheciinae,
5,,by topology,B.Callicebinae,
6,A.Pitheciinae,unique by topology,B.Chiropotes,
7,A.Chiropotes,unique by topology,B.unclassified_Chiropotes,
8,A.Chiropotes_satanas,unique accepted/accepted,B.Chiropotes_satanas,
8,A.Chiropotes_albinasus,unique accepted/accepted,B.Chiropotes_albinasus,
8,A.Chiropotes_satanas_x_albinasus,unique accepted/accepted,B.Chiropotes_satanas_x_albinasus,
8,A.Chiropotes_utahicki,2 matches follow:,,
8,,synonym/synonym,B.Chiropotes_satanas_utahicki,synonym of B.Chiropotes_utahickae Chiropotes utahickae
8,,mrca of B-synonyms,B.Chiropotes_utahickae,
8,A.Chiropotes_israelita,unique accepted/accepted,B.Chiropotes_israelita,
8,A.Chiropotes_albinasus_x_satanas,unique accepted/accepted,B.Chiropotes_albinasus_x_satanas,
8,A.Chiropotes_chiropotes,unique by topology,B.Chiropotes_chiropotes,
9,A.Chiropotes_chiropotes_sagulata,unique accepted/accepted,B.Chiropotes_chiropotes_sagulata,
8,A.Chiropotes_sp._MAS-2011,unique accepted/accepted,B.Chiropotes_sp._MAS-2011,
8,,placed with sibling(s),B.Chiropotes_sp._ZFMK_2008.244,
8,,placed with sibling(s),B.Chiropotes_sp.,
7,A.Cacajao,unique by topology,B.Cacajao,
8,A.Cacajao_calvus,unique by topology,B.Cacajao_calvus,
9,A.Cacajao_calvus_calvus,unique accepted/accepted,B.Cacajao_calvus_calvus,
9,A.Cacajao_calvus_novaesi,unique accepted/accepted,B.Cacajao_calvus_novaesi,
9,A.Cacajao_calvus_ucayalli,unique accepted/accepted,B.Cacajao_calvus_ucayalli,
9,A.Cacajao_calvus_rubicundus,unique accepted/accepted,B.Cacajao_calvus_rubicundus,
8,A.Cacajao_melanocephalus,unique accepted/accepted,B.Cacajao_melanocephalus,
8,A.Cacajao_rubicundus,unique accepted/accepted,B.Cacajao_rubicundus,
8,A.Cacajao_ayresi,unique accepted/accepted,B.Cacajao_ayresi,
8,A.Cacajao_hosomi,unique accepted/accepted,B.Cacajao_hosomi,
7,A.Pithecia,unique by topology,B.Pithecia,
8,A.Pithecia_irrorata,unique accepted/accepted,B.Pithecia_irrorata,
8,A.Pithecia_pithecia,unique by topology,B.Pithecia_pithecia,
9,A.Pithecia_pithecia_pithecia,unique accepted/accepted,B.Pithecia_pithecia_pithecia,
8,A.Pithecia_monachus,unique accepted/accepted,B.Pithecia_monachus,
8,,placed with sibling(s),B.unclassified_Pithecia,
9,,,B.Pithecia_sp.,
6,A.Callicebinae,unique by topology,B.Callicebus,
7,A.Callicebus,4 matches follow:,,
7,,by topology,B.unclassified_Callicebus,
7,,by topology,B.Plecturocebus,
7,,by topology,B.Cheracebus,
7,,synonym/synonym,B.titi_monkeys,synonym of B.Callicebus Callicebus
8,A.Callicebus_moloch,2 matches follow:,,
8,,accepted/synonym,B.Callicebus_moloch,synonym of B.Plecturocebus_moloch Plecturocebus moloch
8,,mrca of B-synonyms,B.Plecturocebus_moloch,
8,A.Callicebus_torquatus,2 matches follow:,,
8,,accepted/synonym,B.Callicebus_torquatus,synonym of B.Cheracebus_torquatus Cheracebus torquatus
8,,mrca of B-synonyms,B.Cheracebus_torquatus,
8,A.Callicebus_personatus,unique by topology,B.Callicebus_personatus,
9,A.Callicebus_personatus_nigrifrons,unique accepted/accepted,B.Callicebus_personatus_nigrifrons,
9,A.Callicebus_personatus_personatus,unique accepted/accepted,B.Callicebus_personatus_personatus,
8,A.Callicebus_hoffmannsi,2 matches follow:,,
8,,accepted/synonym,B.Callicebus_hoffmannsi,synonym of B.Plecturocebus_hoffmannsi Plecturocebus hoffmannsi
8,,mrca of B-synonyms,B.Plecturocebus_hoffmannsi,
8,A.Callicebus_sp.,unique accepted/accepted,B.Callicebus_sp.,
8,A.Callicebus_cupreus,2 matches follow:,,
8,,accepted/synonym,B.Callicebus_cupreus,synonym of B.Plecturocebus_cupreus Plecturocebus cupreus
8,,mrca of B-synonyms,B.Plecturocebus_cupreus,
8,A.Callicebus_lugens,2 matches follow:,,
8,,accepted/synonym,B.Callicebus_lugens,synonym of B.Cheracebus_lugens Cheracebus lugens
8,,mrca of B-synonyms,B.Cheracebus_lugens,
8,A.Callicebus_brunneus,2 matches follow:,,
8,,accepted/synonym,B.Callicebus_brunneus,synonym of B.Plecturocebus_brunneus Plecturocebus brunneus
8,,mrca of B-synonyms,B.Plecturocebus_brunneus,
8,A.Callicebus_donacophilus,unique by topology,B.Plecturocebus_donacophilus,
9,A.Callicebus_donacophilus_donacophilus,2 matches follow:,,
9,,accepted/synonym,B.Callicebus_donacophilus_donacophilus,synonym of B.Plecturocebus_donacophilus_donacophilus Plecturocebus donacophilus donacophilus
9,,mrca of B-synonyms,B.Plecturocebus_donacophilus_donacophilus,
8,A.Callicebus_caligatus,2 matches follow:,,
8,,accepted/synonym,B.Callicebus_caligatus,synonym of B.Plecturocebus_caligatus Plecturocebus caligatus
8,,mrca of B-synonyms,B.Plecturocebus_caligatus,
8,A.Callicebus_coimbrai,unique accepted/accepted,B.Callicebus_coimbrai,
8,A.Callicebus_nigrifrons,unique accepted/accepted,B.Callicebus_nigrifrons,
8,A.Callicebus_sp._MAS-2011,unique accepted/accepted,B.Callicebus_sp._MAS-2011,
8,A.Callicebus_purinus,2 matches follow:,,
8,,accepted/synonym,B.Callicebus_purinus,synonym of B.Cheracebus_purinus Cheracebus purinus
8,,mrca of B-synonyms,B.Cheracebus_purinus,
8,,placed with sibling(s),B.Callicebus_sp._1_MH-2016,
8,,placed with sibling(s),B.Callicebus_sp._2_MH-2016,
8,,placed with sibling(s),B.Plecturocebus_bernhardi,
8,,placed with sibling(s),B.Plecturocebus_cinerascens,
8,,placed with sibling(s),B.Plecturocebus_miltoni,
8,,placed with sibling(s),B.Plecturocebus_vieirai,
8,,placed with sibling(s),B.Plecturocebus_grovesi,
8,,placed with sibling(s),B.Cheracebus_lucifer,
7,,placed with sibling(s),B.Callicebus_dubius,
7,,placed with sibling(s),B.Callicebus_caquetensis,
7,,placed with sibling(s),B.Callicebus_ornatus,
7,,placed with sibling(s),B.Callicebus_discolor,
5,A.Atelidae,unique by topology,B.Atelinae,
6,A.Alouattinae,unique by topology,B.Alouattinae,
7,A.Alouatta,unique by topology,B.Alouatta,
8,A.Alouatta_caraya,unique accepted/accepted,B.Alouatta_caraya,
8,A.Alouatta_seniculus,unique by topology,B.Alouatta_seniculus,
9,A.Alouatta_seniculus_seniculus,unique accepted/accepted,B.Alouatta_seniculus_seniculus,
9,A.Alouatta_seniculus_macconnelli,unique accepted/accepted,B.Alouatta_seniculus_macconnelli,
8,A.Alouatta_palliata,unique by topology,B.Alouatta_palliata,
9,A.Alouatta_palliata_mexicana,unique accepted/accepted,B.Alouatta_palliata_mexicana,
9,A.Alouatta_palliata_coibensis,unique accepted/accepted,B.Alouatta_palliata_coibensis,
9,A.Alouatta_palliata_palliata,unique accepted/accepted,B.Alouatta_palliata_palliata,
9,A.Alouatta_palliata_trabeata,unique accepted/accepted,B.Alouatta_palliata_trabeata,
9,A.Alouatta_palliata_aequatorialis,unique accepted/accepted,B.Alouatta_palliata_aequatorialis,
8,A.Alouatta_belzebul,unique by topology,B.Alouatta_belzebul,
9,A.Alouatta_belzebul_belzebul,unique accepted/accepted,B.Alouatta_belzebul_belzebul,
8,A.Alouatta_sara,unique accepted/accepted,B.Alouatta_sara,
8,A.Alouatta_stramineus,unique accepted/accepted,B.Alouatta_stramineus,
8,A.Alouatta_pigra,unique accepted/accepted,B.Alouatta_pigra,
8,A.Alouatta_guariba,unique by topology,B.Alouatta_guariba,
9,A.Alouatta_guariba_clamitans,unique accepted/accepted,B.Alouatta_guariba_clamitans,
8,,placed with sibling(s),B.Alouatta_palliata_x_Alouatta_pigra,
6,A.Atelinae,2 matches follow:,,
6,,by topology,B.Ateles,
6,,by topology,B.Lagothrix,
7,A.Ateles,unique by topology,B.unclassified_Ateles,
8,A.Ateles_belzebuth,unique by topology,B.Ateles_belzebuth,
9,A.Ateles_belzebuth_chamek,unique accepted/accepted,B.Ateles_belzebuth_chamek,
9,A.Ateles_belzebuth_marginatus,unique accepted/accepted,B.Ateles_belzebuth_marginatus,
8,A.Ateles_fusciceps,unique by topology,B.Ateles_fusciceps,
9,A.Ateles_fusciceps_robustus,unique accepted/accepted,B.Ateles_fusciceps_robustus,
9,A.Ateles_fusciceps_rufiventris,unique accepted/accepted,B.Ateles_fusciceps_rufiventris,
8,A.Ateles_geoffroyi,unique by topology,B.Ateles_geoffroyi,
9,A.Ateles_geoffroyi_panamensis,unique accepted/accepted,B.Ateles_geoffroyi_panamensis,
9,A.Ateles_geoffroyi_vellerosus,unique accepted/accepted,B.Ateles_geoffroyi_vellerosus,
9,A.Ateles_geoffroyi_yucatanensis,unique accepted/accepted,B.Ateles_geoffroyi_yucatanensis,
9,A.Ateles_geoffroyi_frontatus,unique accepted/accepted,B.Ateles_geoffroyi_frontatus,
9,A.Ateles_geoffroyi_ornatus,unique accepted/accepted,B.Ateles_geoffroyi_ornatus,
9,A.Ateles_geoffroyi_azuerensis,unique accepted/accepted,B.Ateles_geoffroyi_azuerensis,
8,A.Ateles_paniscus,unique accepted/accepted,B.Ateles_paniscus,
8,A.Ateles_sp.,unique accepted/accepted,B.Ateles_sp.,
8,A.Ateles_paniscus_x_Ateles_fusciceps,unique accepted/accepted,B.Ateles_paniscus_x_Ateles_fusciceps,
8,A.unclassified_Ateles,no match in B,,
9,A.Ateles_sp._haplotype_Abh9,unique accepted/accepted,B.Ateles_sp._haplotype_Abh9,
9,A.Ateles_sp._haplotype_Abh10,unique accepted/accepted,B.Ateles_sp._haplotype_Abh10,
9,A.Ateles_sp._haplotype_Abh11,unique accepted/accepted,B.Ateles_sp._haplotype_Abh11,
9,A.Ateles_sp._haplotype_Agsubspp._16,unique accepted/accepted,B.Ateles_sp._haplotype_Agsubspp._16,
9,A.Ateles_sp._haplotype_Afr19,unique accepted/accepted,B.Ateles_sp._haplotype_Afr19,
9,A.Ateles_sp._haplotype_Afr20,unique accepted/accepted,B.Ateles_sp._haplotype_Afr20,
9,A.Ateles_sp._haplotype_Afr21,unique accepted/accepted,B.Ateles_sp._haplotype_Afr21,
9,A.Ateles_sp._haplotype_Abh19,unique accepted/accepted,B.Ateles_sp._haplotype_Abh19,
9,A.Ateles_sp._haplotype_Agp13,unique accepted/accepted,B.Ateles_sp._haplotype_Agp13,
9,A.Ateles_sp._haplotype_Afr27,unique accepted/accepted,B.Ateles_sp._haplotype_Afr27,
9,A.Ateles_sp._KO-2004,unique accepted/accepted,B.Ateles_sp._KO-2004,
9,A.Ateles_sp._JPV-2004,unique accepted/accepted,B.Ateles_sp._JPV-2004,
8,A.Ateles_hybridus,unique by topology,B.Ateles_hybridus,
9,A.Ateles_hybridus_hybridus,unique accepted/accepted,B.Ateles_hybridus_hybridus,
8,A.Ateles_marginatus,unique accepted/accepted,B.Ateles_marginatus,
8,,placed with sibling(s),B.Ateles_sp._EG-2017,
7,A.Lagothrix,2 matches follow:,,
7,,by topology,B.unclassified_Lagothrix,
7,,synonym/synonym,B.woolly_monkeys,synonym of B.Lagothrix Lagothrix
8,A.Lagothrix_lagotricha,unique accepted/accepted,B.Lagothrix_lagotricha,
8,A.Lagothrix_sp._CCS-2009a,unique accepted/accepted,B.Lagothrix_sp._CCS-2009a,
8,A.Lagothrix_lugens,unique accepted/accepted,B.Lagothrix_lugens,
8,A.Lagothrix_poeppigii,unique accepted/accepted,B.Lagothrix_poeppigii,
8,A.Lagothrix_cana,unique accepted/accepted,B.Lagothrix_cana,
8,,placed with sibling(s),B.Lagothrix_sp._EG-2017,
7,A.Brachyteles,unique by topology,B.Brachyteles,
8,A.Brachyteles_arachnoides,unique accepted/accepted,B.Brachyteles_arachnoides,
8,A.Brachyteles_hypoxanthus,unique accepted/accepted,B.Brachyteles_hypoxanthus,
7,,placed with sibling(s),B.Lagothrix_flavicauda,
7,,placed with sibling(s),B.Lagothrix_tschudii,
5,,placed with sibling(s),B.Xenothricinae,
6,,,B.Xenothrix,
7,,,B.Xenothrix_mcgregori,
4,A.Catarrhini,2 matches follow:,,
4,,by topology,B.Cercopithecoidea,
4,,by topology,B.Hominoidea,
5,A.Cercopithecoidea,unique by topology,B.Cercopithecidae,
6,A.Cercopithecidae,3 matches follow:,,
6,,by topology,B.Cercopithecinae,
6,,by topology,B.Colobinae,
6,,synonym/synonym,B.Old_World_monkeys,synonym of B.Cercopithecidae Cercopithecidae
7,A.Cercopithecinae,4 matches follow:,,
7,,by topology,B.Cercopithecus,
7,,by topology,B.Macaca,
7,,by topology,B.Papio,
7,,by topology,B.Chlorocebus,
8,A.Cercocebus,unique by topology,B.Cercocebus,
9,A.Cercocebus_torquatus,unique by topology,B.Cercocebus_torquatus,
10,A.Cercocebus_torquatus_torquatus,unique accepted/accepted,B.Cercocebus_torquatus_torquatus,
9,A.Cercocebus_atys,unique by topology,B.Cercocebus_atys,
10,A.Cercocebus_atys_lunulatus,unique accepted/accepted,B.Cercocebus_atys_lunulatus,
10,,placed with sibling(s),B.Cercocebus_atys_atys,
9,A.Cercocebus_galeritus,unique accepted/accepted,B.Cercocebus_galeritus,
9,A.Cercocebus_chrysogaster,unique accepted/accepted,B.Cercocebus_chrysogaster,
9,A.Cercocebus_agilis,unique accepted/accepted,B.Cercocebus_agilis,
8,A.Cercopithecus,3 matches follow:,,
8,,by topology,B.unclassified_Cercopithecus,
8,,by topology,B.Allochrocebus,
8,,synonym/synonym,B.36532_merged_into_9533,synonym of B.Cercopithecus Cercopithecus
9,A.Cercopithecus_cephus,unique by topology,B.Cercopithecus_cephus,
10,A.Cercopithecus_cephus_ngottoensis,unique accepted/accepted,B.Cercopithecus_cephus_ngottoensis,
10,A.Cercopithecus_cephus_cephodes,unique accepted/accepted,B.Cercopithecus_cephus_cephodes,
10,A.Cercopithecus_cephus_cephus,unique accepted/accepted,B.Cercopithecus_cephus_cephus,
9,A.Cercopithecus_hamlyni,unique by topology,B.Cercopithecus_hamlyni,
10,A.Cercopithecus_hamlyni_hamlyni,unique accepted/accepted,B.Cercopithecus_hamlyni_hamlyni,
9,A.Cercopithecus_ascanius,unique by topology,B.Cercopithecus_ascanius,
10,A.Cercopithecus_ascanius_ascanius,unique accepted/accepted,B.Cercopithecus_ascanius_ascanius,
10,A.Cercopithecus_ascanius_katangae,unique accepted/accepted,B.Cercopithecus_ascanius_katangae,
10,A.Cercopithecus_ascanius_schmidti,unique accepted/accepted,B.Cercopithecus_ascanius_schmidti,
10,A.Cercopithecus_ascanius_whitesidei,unique accepted/accepted,B.Cercopithecus_ascanius_whitesidei,
9,A.Cercopithecus_diana,unique accepted/accepted,B.Cercopithecus_diana,
9,A.Cercopithecus_mitis,unique by topology,B.Cercopithecus_mitis,
10,A.Cercopithecus_mitis_boutourlinii,unique accepted/accepted,B.Cercopithecus_mitis_boutourlinii,
10,A.Cercopithecus_mitis_heymansi,unique accepted/accepted,B.Cercopithecus_mitis_heymansi,
10,A.Cercopithecus_mitis_mitis,unique accepted/accepted,B.Cercopithecus_mitis_mitis,
10,A.Cercopithecus_mitis_opisthostictus,unique accepted/accepted,B.Cercopithecus_mitis_opisthostictus,
10,A.Cercopithecus_mitis_stuhlmanni,unique accepted/accepted,B.Cercopithecus_mitis_stuhlmanni,
9,A.Cercopithecus_mona,unique by topology,B.Cercopithecus_mona,
10,A.Cercopithecus_mona_mona,unique accepted/accepted,B.Cercopithecus_mona_mona,
10,A.Cercopithecus_mona_campbelli,unique accepted/accepted,B.Cercopithecus_mona_campbelli,
9,A.Cercopithecus_neglectus,unique accepted/accepted,B.Cercopithecus_neglectus,
9,A.Cercopithecus_nictitans,unique by topology,B.Cercopithecus_nictitans,
10,A.Cercopithecus_nictitans_martini,unique accepted/accepted,B.Cercopithecus_nictitans_martini,
10,A.Cercopithecus_nictitans_nictitans,unique accepted/accepted,B.Cercopithecus_nictitans_nictitans,
9,A.Cercopithecus_lhoesti,2 matches follow:,,
9,,accepted/synonym,B.Cercopithecus_lhoesti,synonym of B.Allochrocebus_lhoesti Allochrocebus lhoesti
9,,mrca of B-synonyms,B.Allochrocebus_lhoesti,
9,A.Cercopithecus_petaurista,unique by topology,B.Cercopithecus_petaurista,
10,A.Cercopithecus_petaurista_petaurista,unique accepted/accepted,B.Cercopithecus_petaurista_petaurista,
10,A.Cercopithecus_petaurista_buettikoferi,unique accepted/accepted,B.Cercopithecus_petaurista_buettikoferi,
9,A.Cercopithecus_pogonias,unique by topology,B.Cercopithecus_pogonias,
10,A.Cercopithecus_pogonias_grayi,unique accepted/accepted,B.Cercopithecus_pogonias_grayi,
10,A.Cercopithecus_pogonias_nigripes,unique accepted/accepted,B.Cercopithecus_pogonias_nigripes,
10,A.Cercopithecus_pogonias_pogonias,unique accepted/accepted,B.Cercopithecus_pogonias_pogonias,
10,A.Cercopithecus_pogonias_schwarzianus,unique accepted/accepted,B.Cercopithecus_pogonias_schwarzianus,
9,A.Cercopithecus_preussi,unique by topology,B.Allochrocebus_preussi,
10,A.Cercopithecus_preussi_insularis,2 matches follow:,,
10,,accepted/synonym,B.Cercopithecus_preussi_insularis,synonym of B.Allochrocebus_preussi_insularis Allochrocebus preussi insularis
10,,mrca of B-synonyms,B.Allochrocebus_preussi_insularis,
10,A.Cercopithecus_preussi_preussi,2 matches follow:,,
10,,accepted/synonym,B.Cercopithecus_preussi_preussi,synonym of B.Allochrocebus_preussi_preussi Allochrocebus preussi preussi
10,,mrca of B-synonyms,B.Allochrocebus_preussi_preussi,
9,A.Cercopithecus_solatus,2 matches follow:,,
9,,accepted/synonym,B.Cercopithecus_solatus,synonym of B.Allochrocebus_solatus Allochrocebus solatus
9,,mrca of B-synonyms,B.Allochrocebus_solatus,
9,A.Cercopithecus_erythrogaster,unique by topology,B.Cercopithecus_erythrogaster,
10,A.Cercopithecus_erythrogaster_erythrogaster,unique accepted/accepted,B.Cercopithecus_erythrogaster_erythrogaster,
10,A.Cercopithecus_erythrogaster_pococki,unique accepted/accepted,B.Cercopithecus_erythrogaster_pococki,
9,A.Cercopithecus_erythrotis,unique by topology,B.Cercopithecus_erythrotis,
10,A.Cercopithecus_erythrotis_erythrotis,unique accepted/accepted,B.Cercopithecus_erythrotis_erythrotis,
10,A.Cercopithecus_erythrotis_camerunensis,unique accepted/accepted,B.Cercopithecus_erythrotis_camerunensis,
9,A.Cercopithecus_wolfi,unique by topology,B.Cercopithecus_wolfi,
10,A.Cercopithecus_wolfi_wolfi,unique accepted/accepted,B.Cercopithecus_wolfi_wolfi,
10,A.Cercopithecus_wolfi_elegans,unique accepted/accepted,B.Cercopithecus_wolfi_elegans,
10,A.Cercopithecus_wolfi_pyrogaster,unique accepted/accepted,B.Cercopithecus_wolfi_pyrogaster,
9,A.Cercopithecus_campbelli,unique by topology,B.Cercopithecus_campbelli,
10,A.Cercopithecus_campbelli_lowei,unique accepted/accepted,B.Cercopithecus_campbelli_lowei,
9,A.Cercopithecus_albogularis,unique by topology,B.Cercopithecus_albogularis,
